Bedroom,Bathroom,Furnishing,Area,Building Age,Parking,Distance to Metro,Projected 10Y Rent,Price,Address
4,4,Semi-Furnished,2500,2,2,1.115618844,23127508,75000000,Okhla
2,2,Unfurnished,979,16,1,0.499064788,9935787,24800000,Okhla
2,2,Semi-Furnished,945,3,1,1.450034148,8776136,24900000,Okhla
2,2,Unfurnished,976,19,2,1.33458825,12004856,24900000,Okhla
2,2,Unfurnished,1531,5,2,0.991572597,9769601,25900000,Okhla
2,2,Unfurnished,1000,19,2,0.736520361,3851416,11700000,Okhla
3,2,Furnished,750,8,2,0.573093498,5755119,13500000,Okhla
3,2,Furnished,900,9,1,0.510896469,2474634,5500000,Okhla
2,2,Unfurnished,1512,14,1,1.177493502,9229524,30000000,Okhla
3,2,Semi-Furnished,500,21,2,0.55972943,1523624,4950000,Okhla
3,2,Semi-Furnished,1500,20,1,0.46593018,4372529,16000000,Okhla
4,4,Semi-Furnished,2907,16,1,1.066787332,13732295,30000000,Okhla
4,3,Semi-Furnished,2210,24,1,1.115618844,17982818,41000000,Okhla
2,2,Semi-Furnished,750,11,1,0.499064788,1477197,3800000,Okhla
4,4,Unfurnished,2518,28,2,1.450034148,33495917,68900000,Okhla
2,2,Unfurnished,588,9,2,1.33458825,856806,1800000,Okhla
3,3,Semi-Furnished,1100,29,2,0.991572597,5224057,12500000,Okhla
2,1,Semi-Furnished,550,26,2,0.736520361,788009,1600000,Okhla
3,2,Semi-Furnished,750,17,1,0.573093498,762909,2400000,Okhla
3,2,Semi-Furnished,1260,11,1,0.510896469,2051837,7000000,Okhla
2,2,Unfurnished,675,27,1,1.177493502,1037651,3100000,Okhla
2,2,Semi-Furnished,810,1,1,0.55972943,4040641,14500000,Okhla
4,4,Semi-Furnished,3150,24,3,0.46593018,24823898,61500000,Okhla
4,4,Semi-Furnished,2000,30,1,1.066787332,14039301,27500000,Okhla
2,2,Unfurnished,1512,28,1,1.115618844,8219624,30000000,Okhla
2,2,Unfurnished,500,24,1,1.177493502,13311270,45000000,Okhla
3,3,Unfurnished,1600,10,2,0.55972943,20289605,53000000,Okhla
2,2,Unfurnished,1100,4,1,0.46593018,17639086,34600000,Okhla
2,2,Semi-Furnished,1600,7,1,1.066787332,12143588,35000000,Okhla
2,2,Furnished,976,9,1,1.115618844,9893543,24900000,Okhla
2,4,Unfurnished,900,18,1,1.625515667,1922026,7000000,Palam Vihar
3,3,Semi-Furnished,1210,4,1,1.933479437,1513607,5000000,Palam Vihar
4,4,Furnished,2200,25,2,1.933479437,9164877,17500000,Palam Vihar
3,3,Semi-Furnished,1800,29,2,1.437076989,6216438,12000000,Palam Vihar
2,3,Furnished,590,9,3,1.39285673,1642492,6200000,Palam Vihar
5,4,Semi-Furnished,5199,4,2,1.288234031,18008501,35000000,Palam Vihar
2,2,Furnished,1400,15,1,0.573339827,4104931,9500000,Palam Vihar
4,2,Semi-Furnished,1100,7,1,1.258507708,2708271,5500000,Palam Vihar
2,2,Furnished,1200,15,1,1.482149988,3278861,8550000,Palam Vihar
4,4,Semi-Furnished,1950,24,1,1.590919132,6392563,16000000,Palam Vihar
2,2,Furnished,1145,4,1,1.04895558,3041748,7750000,Palam Vihar
4,4,Semi-Furnished,3700,3,1,1.416678551,10545886,24000000,Palam Vihar
4,4,Unfurnished,3500,9,1,1.821563282,9313335,31000000,Palam Vihar
6,4,Semi-Furnished,5000,15,1,1.821563282,13575870,50000000,Palam Vihar
4,4,Unfurnished,3000,6,1,1.625515667,8964569,26000000,Palam Vihar
2,2,Semi-Furnished,1415,13,1,0.119714691,4403933,9800000,Palam Vihar
2,2,Unfurnished,1250,16,1,1.801147451,1742552,5500000,Palam Vihar
4,3,Furnished,1310,22,1,1.804570273,3970290,9000000,Palam Vihar
2,2,Furnished,1100,25,1,0.699240179,4517911,8700000,Palam Vihar
3,2,Semi-Furnished,1500,27,1,1.109448161,2595326,9000000,Palam Vihar
4,4,Furnished,3000,20,1,1.233269547,10582188,24000000,Palam Vihar
3,3,Semi-Furnished,2000,10,1,1.172812615,5328337,14000000,Palam Vihar
3,2,Semi-Furnished,1400,7,1,1.13601895,3693539,7500000,Palam Vihar
3,3,Semi-Furnished,1750,15,1,1.625515667,3413469,11000000,Palam Vihar
3,3,Semi-Furnished,1980,30,3,1.625515667,6246843,14000000,Palam Vihar
4,4,Semi-Furnished,4500,7,1,1.816957839,23258707,48000000,Palam Vihar
3,3,Furnished,1830,11,1,1.816957839,4869996,9500000,Palam Vihar
4,4,Unfurnished,2140,16,1,1.816957839,7099695,16000000,Palam Vihar
3,3,Furnished,1200,18,2,0.6074576,3354772,8500000,Palam Vihar
4,4,Furnished,3500,16,1,1.816957839,9809275,23000000,Palam Vihar
3,3,Furnished,1920,4,2,2.458165751,5419403,11000000,Palam Vihar
2,2,Unfurnished,1070,23,1,1.353298682,2070188,5000000,Palam Vihar
3,3,Semi-Furnished,1620,9,1,0.045536342,7062286,26000000,Paschim Vihar
3,2,Unfurnished,1078,20,1,0.131185103,7889946,15500000,Paschim Vihar
3,3,Unfurnished,1710,25,1,0.045536342,9798494,22000000,Paschim Vihar
3,3,Semi-Furnished,1150,7,1,0.455284361,9281067,21000000,Paschim Vihar
2,2,Semi-Furnished,500,8,1,0.462224484,1602356,5000000,Paschim Vihar
3,3,Unfurnished,1818,25,1,0.445544854,9620788,22000000,Paschim Vihar
3,2,Unfurnished,1800,22,1,1.178031407,9737287,26500000,Paschim Vihar
2,2,Unfurnished,780,11,1,0.117621923,3817504,8770000,Paschim Vihar
1,1,Semi-Furnished,500,13,1,0.096469086,1312719,4500000,Paschim Vihar
2,3,Semi-Furnished,900,26,1,0.087123294,3714792,8500000,Paschim Vihar
2,2,Unfurnished,807,14,1,0.106502656,4532864,8600000,Paschim Vihar
4,3,Semi-Furnished,2700,18,1,0.116259285,11743827,42500000,Paschim Vihar
3,2,Semi-Furnished,1100,1,2,0.045536342,6827910,13100000,Paschim Vihar
2,2,Unfurnished,585,19,2,0.045536342,2596183,7000000,Paschim Vihar
3,3,Furnished,2152,24,2,0.045536342,14794810,30000000,Paschim Vihar
2,2,Semi-Furnished,960,5,2,0.202018345,6108246,13000000,Paschim Vihar
4,3,Unfurnished,1800,4,2,0.045536342,9542388,23100000,Paschim Vihar
3,2,Semi-Furnished,1100,7,1,1.821563282,7332525,16000000,Paschim Vihar
2,2,Unfurnished,900,30,1,2.525463998,6190082,12500000,Paschim Vihar
3,3,Furnished,1620,20,1,1.70617799,9068765,24500000,Paschim Vihar
1,1,Unfurnished,500,25,1,0.698560053,1119446,3200000,Paschim Vihar
3,2,Unfurnished,800,3,1,2.213495587,2769506,6300000,Paschim Vihar
3,3,Semi-Furnished,1350,13,1,0.402866586,7148653,15000000,Paschim Vihar
3,3,Unfurnished,850,12,1,0.320226776,2648028,5700000,Paschim Vihar
3,2,Furnished,1580,18,1,1.048509405,9952577,21000000,Paschim Vihar
2,3,Unfurnished,820,4,1,0.897771385,2838319,7500000,Paschim Vihar
2,1,Semi-Furnished,594,16,1,1.450259986,3114865,6500000,Paschim Vihar
3,3,Semi-Furnished,14220,28,1,0.960262575,8120885,27500000,Paschim Vihar
3,2,Unfurnished,800,2,1,0.58441541,4885822,12000000,Paschim Vihar
3,2,Semi-Furnished,1500,16,2,0.763982909,4772411,18000000,Paschim Vihar
2,2,Semi-Furnished,500,4,1,2.003414014,4364773,12500000,Paschim Vihar
3,2,Unfurnished,850,18,1,2.038772028,2089281,5800000,Paschim Vihar
2,2,Semi-Furnished,1200,12,1,0.586778033,5336773,14500000,Paschim Vihar
3,3,Furnished,1200,6,1,1.534837548,6033853,13500000,Paschim Vihar
3,2,Semi-Furnished,500,19,1,0.487782954,7320919,20000000,Paschim Vihar
3,2,Furnished,1600,19,3,0.062700717,8019872,21000000,Paschim Vihar
3,3,Semi-Furnished,1700,3,1,1.723080182,5709135,17500000,Paschim Vihar
2,2,Unfurnished,1000,26,1,0.80961588,3620110,10000000,Paschim Vihar
2,2,Semi-Furnished,749,3,1,1.177493502,2426458,7500000,Paschim Vihar
2,2,Unfurnished,800,12,1,1.398026062,2404747,8500000,Paschim Vihar
3,3,Furnished,1600,14,1,0.510896469,8453890,20000000,Paschim Vihar
2,2,Furnished,950,8,1,0.443891288,2990418,6800000,Paschim Vihar
3,2,Semi-Furnished,1200,8,1,0.048817075,5336542,12500000,Paschim Vihar
3,2,Unfurnished,700,20,1,1.000555461,2700602,7000000,Paschim Vihar
3,2,Unfurnished,1200,14,1,2.163705457,4364801,12000000,Paschim Vihar
4,3,Semi-Furnished,1300,5,1,0.924607138,6385656,13000000,Paschim Vihar
2,2,Furnished,1100,16,1,0.497056437,3804314,9500000,Paschim Vihar
2,2,Furnished,700,12,1,0.876365871,2924518,7500000,Paschim Vihar
3,2,Furnished,1100,13,1,1.915202983,2433379,9000000,Paschim Vihar
3,3,Furnished,1100,23,1,2.528786832,3182168,9000000,Paschim Vihar
5,5,Unfurnished,2585,14,1,0.846084806,4002256,11000000,Patel Nagar
2,2,Semi-Furnished,945,15,1,1.116611366,8481294,23000000,Patel Nagar
2,2,Unfurnished,1215,14,1,0.672351741,2082792,5000000,Patel Nagar
3,3,Unfurnished,3393,20,2,0.739457048,5053525,12500000,Patel Nagar
5,5,Unfurnished,4250,21,1,0.967019081,18014447,42500000,Patel Nagar
3,3,Unfurnished,1620,24,1,1.059467828,16749046,36000000,Patel Nagar
3,3,Semi-Furnished,2355,26,1,1.516446448,13860024,29000000,Patel Nagar
3,2,Furnished,1520,11,1,0.52631772,3623396,8000000,Patel Nagar
5,4,Unfurnished,4688,20,1,0.490903037,69593463,135000000,Patel Nagar
4,4,Unfurnished,3901,11,1,0.085937623,24963273,93000000,Patel Nagar
5,4,Unfurnished,4688,16,1,0.734829913,42555521,135000000,Patel Nagar
4,4,Unfurnished,3901,20,1,0.685612036,24701692,93000000,Patel Nagar
2,3,Furnished,500,13,1,1.220919937,3561264,8200000,Patel Nagar
3,2,Unfurnished,800,18,1,1.16326888,4002808,8000000,Patel Nagar
3,2,Semi-Furnished,900,6,1,1.013952472,3114116,9500000,Patel Nagar
4,4,Semi-Furnished,1680,13,1,1.16326888,10159938,20000000,Patel Nagar
2,2,Furnished,900,15,3,0.644108967,2068324,7400000,Patel Nagar
3,3,Semi-Furnished,2000,13,1,0.406658385,19123053,37500000,Patel Nagar
4,4,Semi-Furnished,2000,10,3,0.362650448,5344638,15000000,Patel Nagar
3,3,Semi-Furnished,1900,24,1,0.318390464,16056467,55300000,Patel Nagar
3,3,Semi-Furnished,1530,16,2,1.738646849,10380034,26500000,Patel Nagar
3,2,Semi-Furnished,500,15,2,0.400657464,5300900,16000000,Patel Nagar
3,2,Furnished,900,20,2,1.278626756,3522614,10400000,Patel Nagar
1,1,Unfurnished,500,27,2,0.880461065,585858,1700000,Patel Nagar
2,2,Semi-Furnished,950,24,2,0.580647594,3802450,8000000,Patel Nagar
3,3,Semi-Furnished,1800,23,2,0.158623605,10955179,27000000,Patel Nagar
3,3,Semi-Furnished,1500,13,2,0.406751122,6740790,19500000,Patel Nagar
3,3,Furnished,1800,16,3,1.22150123,21225479,50000000,Patel Nagar
3,3,Unfurnished,1800,10,3,0.382958082,9545737,21100000,Patel Nagar
3,3,Unfurnished,2306,20,1,0.893258108,19122583,57000000,Patel Nagar
2,3,Semi-Furnished,850,25,1,0.948347729,2198540,5900000,Patel Nagar
3,2,Unfurnished,500,23,1,0.751783457,3548964,12000000,Patel Nagar
3,2,Unfurnished,900,13,1,0.506519379,3736436,12000000,Patel Nagar
3,3,Unfurnished,1800,16,1,1.783925075,10636065,24000000,Patel Nagar
1,1,Semi-Furnished,500,16,1,1.157738138,2180121,7000000,Patel Nagar
3,3,Semi-Furnished,1782,4,1,0.906024875,6030859,15000000,Patel Nagar
2,2,Furnished,900,3,1,1.738646849,675797,1500000,Patel Nagar
2,1,Semi-Furnished,500,23,1,1.670563049,1152571,3950000,Patel Nagar
3,3,Unfurnished,1500,1,1,0.218827527,5164605,12500000,Patel Nagar
3,1,Unfurnished,500,22,1,1.738646849,529999,1600000,Patel Nagar
5,4,Unfurnished,4688,8,1,1.605967522,69856928,135000000,Patel Nagar
4,4,Unfurnished,3901,25,1,1.585058984,36371018,93000000,Patel Nagar
3,3,Unfurnished,2306,28,1,1.200811492,27137035,57000000,Patel Nagar
5,4,Semi-Furnished,1650,2,1,1.013952472,9399280,23000000,Patel Nagar
3,3,Unfurnished,2306,17,1,0.452986529,15678427,57000000,Patel Nagar
3,3,Semi-Furnished,1800,12,1,1.220919937,11839428,27500000,Patel Nagar
3,3,Furnished,1125,12,1,1.081391509,4886998,9500000,Patel Nagar
2,2,Semi-Furnished,1200,17,1,0.650307175,4010998,9500000,Patel Nagar
2,2,Furnished,900,16,1,0.527599777,3356969,7000000,Patel Nagar
3,2,Semi-Furnished,1100,28,1,0.477369875,5215421,10500000,Patel Nagar
3,4,Semi-Furnished,1800,16,3,0.395156872,8255404,25500000,Patel Nagar
2,2,Semi-Furnished,1000,17,1,0.766019877,1917085,6000000,Patel Nagar
2,2,Semi-Furnished,750,20,1,1.422992208,1358976,3200000,Patel Nagar
2,2,Semi-Furnished,775,1,1,0.763058063,1264696,3400000,Patel Nagar
2,2,Semi-Furnished,800,7,1,0.775124541,2328080,4800000,Patel Nagar
2,2,Furnished,750,11,1,1.191706814,1853242,3700000,Patel Nagar
2,2,Semi-Furnished,750,29,1,1.081391509,1355776,3800000,Patel Nagar
3,2,Unfurnished,900,7,1,1.42389509,5216939,16000000,Pitampura
3,1,Unfurnished,1100,4,1,1.809371281,5163123,11000000,Pitampura
3,2,Semi-Furnished,1000,22,1,0.457110719,4200739,12500000,Pitampura
2,2,Semi-Furnished,900,28,1,1.257802324,7207051,15000000,Pitampura
2,2,Semi-Furnished,540,3,1,0.408091289,1201024,3200000,Pratap Nagar
3,3,Semi-Furnished,900,4,1,0.472334582,3736537,8500000,Pratap Nagar
2,2,Furnished,700,23,1,1.213595104,981921,3400000,Pratap Nagar
5,4,Semi-Furnished,3050,8,1,0.777761571,26754695,62500000,Preet Vihar
5,4,Semi-Furnished,3405,12,3,1.309848309,26789632,70000000,Preet Vihar
3,3,Semi-Furnished,1500,15,3,1.085127653,14848060,35500000,Preet Vihar
3,3,Unfurnished,2105,7,3,0.654394613,12962889,42100000,Preet Vihar
4,4,Semi-Furnished,2500,8,3,0.613668221,19459370,42500000,Preet Vihar
3,4,Semi-Furnished,2090,12,2,1.560295623,21606768,44000000,Preet Vihar
4,4,Semi-Furnished,2525,11,3,1.135451339,13856484,43200000,Preet Vihar
4,4,Semi-Furnished,2500,4,2,1.422291198,15164508,52500000,Preet Vihar
3,4,Furnished,2100,8,2,0.599851343,9255766,34300000,Preet Vihar
3,3,Semi-Furnished,2022,12,2,0.791082345,16448292,38000000,Preet Vihar
4,4,Furnished,2650,18,2,1.359236155,22241915,52500000,Preet Vihar
3,3,Unfurnished,1850,30,2,1.635795899,15290026,37500000,Preet Vihar
3,3,Semi-Furnished,2100,13,2,0.845245202,12016151,37000000,Preet Vihar
3,4,Semi-Furnished,1700,11,2,1.257802324,14666597,40000000,Preet Vihar
3,3,Semi-Furnished,2105,1,2,0.130524455,15215921,36200000,Preet Vihar
2,3,Semi-Furnished,1250,9,1,1.496658966,11442574,29000000,Preet Vihar
4,4,Furnished,2552,20,3,0.794614804,22270504,42500000,Preet Vihar
5,4,Semi-Furnished,3112,1,3,0.858406365,17975015,60000000,Preet Vihar
3,3,Semi-Furnished,2125,2,2,1.219138568,16310647,36500000,Preet Vihar
3,4,Semi-Furnished,2065,1,2,0.513448535,15733532,42500000,Preet Vihar
5,4,Semi-Furnished,3405,25,3,1.364506287,26919472,71500000,Preet Vihar
5,4,Semi-Furnished,3050,24,3,0.452788366,29431095,65000000,Preet Vihar
5,4,Semi-Furnished,2300,15,3,0.701305251,25876878,58000000,Preet Vihar
2,2,Semi-Furnished,1455,13,2,1.370530249,14435485,27500000,Preet Vihar
5,4,Semi-Furnished,3400,25,3,1.210856733,20822387,70000000,Preet Vihar
5,4,Semi-Furnished,3100,28,3,0.672351741,18918955,65000000,Preet Vihar
2,3,Unfurnished,1400,28,3,1.213595104,13000505,28600000,Preet Vihar
3,3,Semi-Furnished,2126,27,2,0.472334582,16227427,39000000,Preet Vihar
3,3,Semi-Furnished,1815,24,2,0.840334584,10916392,32500000,Preet Vihar
3,3,Unfurnished,1700,11,2,1.085127653,9674771,34000000,Preet Vihar
4,4,Semi-Furnished,2250,5,2,0.244087329,14309838,50000000,Punjabi Bagh
4,3,Unfurnished,2592,28,2,0.488703774,21221900,42500000,Punjabi Bagh
4,4,Unfurnished,1800,2,2,0.883637198,14295880,45500000,Punjabi Bagh
3,3,Semi-Furnished,1700,9,2,0.358243969,8023821,23000000,Punjabi Bagh
3,3,Unfurnished,1640,4,1,0.20989577,3880393,12000000,Punjabi Bagh
3,3,Furnished,2572,1,3,0.205857433,12501949,35000000,Punjabi Bagh
3,3,Semi-Furnished,2100,8,1,1.330107129,7047928,25000000,Punjabi Bagh
3,3,Semi-Furnished,1620,25,1,0.902278671,11613001,29000000,Punjabi Bagh
4,4,Semi-Furnished,2500,11,2,0.88456715,22515171,80000000,Punjabi Bagh
3,3,Semi-Furnished,2250,15,2,0.671541986,9729353,20500000,Punjabi Bagh
4,4,Semi-Furnished,2445,14,1,0.124654933,17074371,52500000,Punjabi Bagh
4,4,Unfurnished,2250,29,2,0.556456175,15223935,37500000,Punjabi Bagh
2,2,Semi-Furnished,800,17,2,0.826062169,3717140,7500000,Punjabi Bagh
3,3,Semi-Furnished,1450,16,2,0.826062169,14143919,32500000,Punjabi Bagh
3,3,Unfurnished,1440,22,2,0.265004061,9900745,24500000,Punjabi Bagh
5,4,Unfurnished,5220,7,2,0.160203616,22692503,65000000,Punjabi Bagh
3,3,Semi-Furnished,1800,3,2,0.268216472,9663513,27500000,Punjabi Bagh
5,4,Semi-Furnished,4455,25,1,0.551115472,50611879,115000000,Punjabi Bagh
3,3,Semi-Furnished,500,11,1,0.645711147,14719231,28000000,Punjabi Bagh
2,1,Semi-Furnished,807,23,1,0.25477196,3504697,8000000,Punjabi Bagh
4,4,Furnished,3500,17,3,1.444537162,30840301,75100000,Punjabi Bagh
2,2,Semi-Furnished,1000,13,1,0.198516089,3558570,7800000,Punjabi Bagh
2,2,Semi-Furnished,900,10,1,0.488703774,5793772,15000000,Punjabi Bagh
3,3,Furnished,1800,11,1,1.220919937,7685435,27500000,Punjabi Bagh
3,3,Semi-Furnished,17010,7,2,1.553728543,10296156,25000000,Punjabi Bagh
4,4,Semi-Furnished,2340,28,1,0.404506569,13417589,26000000,Punjabi Bagh
3,3,Unfurnished,1350,25,1,0.179828302,7280970,23500000,Punjabi Bagh
3,1,Unfurnished,500,29,1,0.879881785,1871151,4200000,Punjabi Bagh
2,2,Unfurnished,954,20,1,1.161913476,3165852,10000000,Punjabi Bagh
2,2,Semi-Furnished,1155,12,1,0.26710013,7490069,18500000,Punjabi Bagh
5,2,Semi-Furnished,1690,8,1,1.506161541,4914722,17000000,Punjabi Bagh
5,3,Furnished,1720,26,1,0.352814836,13381929,35000000,Punjabi Bagh
3,3,Semi-Furnished,1750,12,1,0.289070082,13888577,30000000,Punjabi Bagh
5,3,Unfurnished,1850,14,1,0.523825928,8881031,25000000,Punjabi Bagh
5,4,Unfurnished,1984,21,1,1.282366086,8997392,20500000,Rajendra Nagar
3,2,Unfurnished,989,19,1,1.816957839,2366545,5000000,Rajendra Nagar
2,2,Unfurnished,800,6,1,0.257842944,1625711,3200000,Rajendra Nagar
1,1,Semi-Furnished,500,23,1,1.365663653,716036,2200000,Rajendra Nagar
4,3,Semi-Furnished,2000,25,1,1.172812615,3688819,10000000,Rajendra Nagar
2,2,Semi-Furnished,500,24,1,1.172812615,908347,2990000,Rajendra Nagar
4,4,Semi-Furnished,10434,5,1,1.172812615,44646277,85000000,Rajendra Nagar
3,3,Furnished,700,19,1,1.172812615,6603845,13000000,Rajendra Nagar
3,3,Unfurnished,1125,20,1,1.483131301,9945950,24500000,Rajendra Nagar
3,3,Semi-Furnished,1150,2,1,0.488541644,8497812,17500000,Rajendra Nagar
3,3,Semi-Furnished,1250,18,1,0.425036272,10625140,26500000,Rajendra Nagar
3,3,Unfurnished,500,21,1,0.012295546,19260135,45000000,Rajendra Nagar
3,2,Semi-Furnished,800,7,1,1.519644744,3732436,13000000,Rajendra Nagar
3,3,Furnished,1350,7,1,0.4995452,13187439,28500000,Rajendra Nagar
3,3,Semi-Furnished,2550,2,2,1.549500476,4191693,14100000,Rajendra Nagar
3,2,Semi-Furnished,1100,7,1,0.567603461,2118074,4400000,Rajendra Nagar
3,2,Unfurnished,1250,9,1,0.351868116,2113969,4500000,Rajendra Nagar
2,2,Semi-Furnished,1000,1,1,1.334415481,1576582,3500000,Rajendra Nagar
3,2,Semi-Furnished,1300,25,1,1.904290311,1475001,5400000,Rajendra Nagar
3,3,Unfurnished,1200,7,1,0.425036272,1442806,4200000,Rajendra Nagar
3,2,Semi-Furnished,1300,18,1,0.213338503,1831371,5500000,Rajendra Nagar
2,2,Semi-Furnished,750,16,1,0.213338503,932239,2600000,Rajendra Nagar
2,2,Unfurnished,1000,9,1,0.832019812,774143,2700000,Rajendra Nagar
3,2,Semi-Furnished,1100,26,1,0.284213899,2808370,5500000,Rajendra Nagar
3,2,Semi-Furnished,1100,16,1,1.232140384,1843231,4500000,Rajendra Nagar
2,2,Furnished,900,18,1,1.221377894,1548706,4500000,Rajendra Nagar
3,2,Semi-Furnished,1250,1,1,1.22752703,2025465,5500000,Rajendra Nagar
3,3,Semi-Furnished,1400,26,1,0.079739922,2121171,5560000,Rajendra Nagar
3,2,Unfurnished,1000,28,1,1.219273514,2447264,5800000,Rajendra Nagar
3,2,Furnished,1200,3,1,0.336771084,1997785,5000000,Rajendra Nagar
2,2,Unfurnished,900,19,1,2.378151172,1770937,3500000,Rajendra Nagar
2,2,Unfurnished,850,25,1,2.145799688,1381181,3500000,Rajendra Nagar
2,2,Semi-Furnished,950,1,1,2.019944073,1838075,3500000,Rajendra Nagar
2,2,Semi-Furnished,650,5,1,0.832410323,1708227,3500000,Rajendra Nagar
4,3,Furnished,1750,22,1,0.963747255,3185825,10000000,Rajendra Nagar
2,2,Semi-Furnished,750,18,1,2.252608596,1526806,3000000,Rajendra Nagar
3,2,Unfurnished,1300,8,1,0.4995452,1471459,5000000,Rajendra Nagar
2,2,Semi-Furnished,850,18,1,0.30504325,1868523,3900000,Rajendra Nagar
3,2,Semi-Furnished,1300,14,1,2.697735768,1965352,5400000,Rajendra Nagar
2,2,Unfurnished,720,25,1,0.805023504,1831736,3700000,Rajendra Nagar
3,3,Furnished,1150,15,1,0.510896469,3151676,6400000,Rajendra Nagar
2,2,Unfurnished,970,2,1,1.617164697,1666247,3500000,Rajendra Nagar
3,3,Unfurnished,1300,23,1,1.09821197,2123462,4500000,Rajendra Nagar
4,4,Semi-Furnished,1800,30,1,0.007986631,15477037,45000000,Rajouri Garden
3,3,Semi-Furnished,2565,11,1,0.678809036,8121003,28500000,Rajouri Garden
2,2,Semi-Furnished,647,13,1,0.574097997,1830747,4950000,Rajouri Garden
5,2,Unfurnished,1200,7,1,0.986801135,3093597,10000000,Rajouri Garden
3,3,Semi-Furnished,1450,28,1,0.579242383,15638561,35000000,Rajouri Garden
2,1,Semi-Furnished,500,16,1,0.152331077,3016252,8500000,Rajouri Garden
3,3,Semi-Furnished,1650,25,1,0.315881006,11718050,22500000,Rajouri Garden
3,3,Semi-Furnished,500,1,1,0.142881236,12328710,28500000,Rajouri Garden
3,3,Semi-Furnished,1680,3,1,0.235860831,13692393,28500000,Rajouri Garden
5,3,Furnished,1440,18,1,0.224370222,4478272,15000000,Rajouri Garden
4,3,Semi-Furnished,1550,14,1,0.079541514,6381136,13000000,Rohini Sub City
5,2,Furnished,1100,29,1,0.153347343,4815258,9500000,Rohini Sub City
2,1,Unfurnished,500,13,1,0.410735237,1215240,3100000,Rohini Sub City
3,2,Unfurnished,1100,7,1,0.668937729,8680393,20500000,Rohini Sub City
2,2,Unfurnished,630,26,1,0.470819901,2698345,5800000,Rohini Sub City
2,2,Semi-Furnished,600,16,1,0.470819901,1393677,4500000,Rohini Sub City
3,2,Semi-Furnished,650,30,1,0.310148738,1782451,4500000,Rohini Sub City
3,3,Unfurnished,1350,23,1,0.226513194,9586455,26000000,Rohini Sub City
2,2,Semi-Furnished,500,22,1,0.465709429,1118148,3700000,Rohini Sub City
2,2,Semi-Furnished,600,14,1,0.397969347,1694367,4700000,Rohini Sub City
3,1,Semi-Furnished,1000,16,1,0.310148738,2956665,10500000,Rohini Sub City
2,2,Semi-Furnished,900,21,1,0.310148738,2568993,9500000,Rohini Sub City
3,3,Semi-Furnished,920,25,1,0.079541514,1795487,6000000,Rohini Sub City
2,2,Semi-Furnished,1000,3,1,0.153347343,10350167,20000000,Rohini Sub City
3,2,Semi-Furnished,1250,24,1,0.153347343,6944170,17000000,Rohini Sub City
3,2,Semi-Furnished,1000,6,1,0.310148738,6218663,12000000,Rohini Sub City
2,2,Unfurnished,500,19,1,0.745587463,2076960,5500000,Rohini Sub City
2,2,Semi-Furnished,630,30,1,0.01492915,2074893,6000000,Rohini Sub City
5,2,Unfurnished,600,1,1,1.040805461,1111720,2800000,Rohini Sub City
3,2,Semi-Furnished,950,14,1,0.310148738,3529146,9300000,Rohini Sub City
2,2,Semi-Furnished,500,25,1,0.456611299,1311618,4500000,Rohini Sub City
5,1,Unfurnished,500,22,1,0.456611299,1946465,4500000,Rohini Sub City
3,2,Furnished,1100,6,1,0.745587463,4327654,13500000,Rohini Sub City
2,2,Semi-Furnished,525,6,1,0.01492915,1707796,4000000,Rohini Sub City
3,2,Semi-Furnished,1000,10,1,0.01492915,5437740,12500000,Rohini Sub City
3,2,Semi-Furnished,720,26,1,0.668937729,2065106,6800000,Rohini Sub City
3,2,Semi-Furnished,1000,30,1,0.420359059,3357463,12000000,Rohini Sub City
3,2,Semi-Furnished,850,23,1,0.01492915,4224933,9000000,Rohini Sub City
2,2,Semi-Furnished,750,30,1,1.040805461,2424407,6300000,Rohini Sub City
5,2,Semi-Furnished,725,6,1,0.310148738,1617903,5800000,Rohini Sub City
2,2,Semi-Furnished,1100,30,1,0.01492915,4995845,9500000,Rohini Sub City
3,3,Semi-Furnished,500,7,1,0.668937729,4461564,16000000,Rohini Sub City
5,3,Furnished,1100,4,1,0.079541514,14522242,32500000,Rohini Sub City
2,2,Unfurnished,1000,13,1,0.668937729,5752222,11000000,Rohini Sub City
3,2,Semi-Furnished,1000,29,1,0.079541514,6043350,18500000,Rohini Sub City
1,2,Unfurnished,500,9,1,0.54750543,1264683,4200000,Rohini Sub City
2,2,Semi-Furnished,500,5,1,0.479980178,1832812,6200000,Rohini Sub City
5,5,Unfurnished,1700,12,1,0.494929059,6184152,18000000,Rohini Sub City
3,2,Unfurnished,1883,15,1,0.147488269,174151908,600000000,Rohini Sub City
5,5,Semi-Furnished,1633,29,1,0.668937729,21857951,49000000,Rohini Sub City
3,3,Unfurnished,2355,7,1,0.01492915,5320703,19000000,Rohini Sub City
4,3,Semi-Furnished,2355,1,1,0.668937729,7361291,18500000,Rohini Sub City
5,5,Unfurnished,5500,22,1,1.040805461,11579942,22000000,Rohini Sub City
4,4,Furnished,2200,2,1,0.310148738,15063029,31500000,Rohini Sub City
1,2,Semi-Furnished,500,26,1,0.01492915,1745769,4100000,Rohini Sub City
4,4,Furnished,2070,20,1,1.040805461,5268543,15300000,Rohini Sub City
2,2,Semi-Furnished,869,6,1,0.668937729,1969189,4600000,Rohini Sub City
3,2,Semi-Furnished,2362,9,1,0.668937729,4226800,10500000,Rohini Sub City
